"site","plotID","warming","treatment","year","date","recorder","writer","name","value"
"Skjellingahaugen","Skj_4_2","W","C",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_4_2","W","C",2018,2018-08-18,"Ragnhild Gya","Sherry Young","vegetation_height_mean",40
"Skjellingahaugen","Skj_4_2","W","C",2018,2018-08-18,"Ragnhild Gya","Sherry Young","moss_depth_mean",13
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","vegetation_cover",85
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_bryophyte_cover",63
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_litter_cover",7
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_lichen_cover",2
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_bare_ground_cover",0
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_rock_cover",0
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","vegetation_height_mean",36
"Skjellingahaugen","Skj_4_4","C","E",2018,2018-08-17,"Ragnhild Gya","Sherry Young","moss_depth_mean",18
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","vegetation_cover",93
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_bryophyte_cover",47
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_litter_cover",13
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_lichen_cover",1
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_bare_ground_cover",0
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_rock_cover",0
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","vegetation_height_mean",42
"Skjellingahaugen","Skj_4_1","W","N",2018,2018-08-18,"Ragnhild Gya","Sherry Young","moss_depth_mean",12
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","vegetation_cover",86
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_bryophyte_cover",32
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_litter_cover",13
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_lichen_cover",2
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_bare_ground_cover",3
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_rock_cover",0
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","vegetation_height_mean",44
"Skjellingahaugen","Skj_4_3","W","E",2018,2018-08-18,"Ragnhild Gya","Sherry Young","moss_depth_mean",10
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","vegetation_cover",94
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_bryophyte_cover",39
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_litter_cover",15
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_lichen_cover",0
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_bare_ground_cover",0
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_rock_cover",0
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","vegetation_height_mean",43
"Skjellingahaugen","Skj_1_6","W","R",2018,2018-08-16,"Ragnhild Gya","Sherry Young","moss_depth_mean",10
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","vegetation_cover",85
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","total_bryophyte_cover",67
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","total_litter_cover",10
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","total_lichen_cover",1
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","total_bare_ground_cover",0
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","total_rock_cover",1
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","vegetation_height_mean",19
"Skjellingahaugen","Skj_4_5","C","C",2018,2018-08-17,"Ragnhild Gya","Ragnhild Gya & Sherry Young","moss_depth_mean",9
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","vegetation_cover",70
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_bryophyte_cover",64
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_litter_cover",11
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_lichen_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_bare_ground_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_rock_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","vegetation_height_mean",28
"Skjellingahaugen","Skj_1_5","W","N",2018,2018-08-17,"Ragnhild Gya","Sherry Young","moss_depth_mean",10
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","vegetation_cover",78
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","total_bryophyte_cover",25
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","total_litter_cover",17
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","total_lichen_cover",1
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","total_bare_ground_cover",1
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","total_rock_cover",0
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","vegetation_height_mean",13
"Skjellingahaugen","Skj_3_1","W","N",2018,2018-08-19,"Sherry Young","Sherry Young","moss_depth_mean",38
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","vegetation_cover",80
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","total_bryophyte_cover",61
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","total_litter_cover",10
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","total_lichen_cover",2
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","total_bare_ground_cover",0
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","total_rock_cover",0
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","vegetation_height_mean",45
"Skjellingahaugen","Skj_3_2","W","R",2018,2018-08-19,"Ragnhild Gya","Sherry Young","moss_depth_mean",14
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","vegetation_cover",70
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",42
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","total_litter_cover",16
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","total_lichen_cover",1
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",1
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","total_rock_cover",1
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",42
"Skjellingahaugen","Skj_3_3","W","E",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Ragnhild Gya","moss_depth_mean",12
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",82
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",48
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",13
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",1
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",1
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",32
"Skjellingahaugen","Skj_3_4","C","E",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",11
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",95
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",41
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",10
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",0
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",1
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",28
"Skjellingahaugen","Skj_3_5","C","R",2018,2018-08-19,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",8
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","vegetation_cover",93
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","total_bryophyte_cover",51
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","total_litter_cover",11
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","total_lichen_cover",3
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","total_bare_ground_cover",0
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","vegetation_height_mean",58
"Skjellingahaugen","Skj_3_6","C","C",2018,2018-08-19,"Sherry Young & Ragnhild Gya","Sherry Young & Ragnhild Gya","moss_depth_mean",16
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",94
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",45
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",17
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",0
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",1
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",37
"Skjellingahaugen","Skj_2_2","W","N",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",15
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",80
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",57
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",14
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",1
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",24
"Skjellingahaugen","Skj_2_3","W","R",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",11
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",94
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",59
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",9
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",1
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",50
"Skjellingahaugen","Skj_2_1","W","E",2018,2018-08-20,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",9
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",85
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",85
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",14
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",1
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",29
"Skjellingahaugen","Skj_1_1","C","N",2018,2018-08-15,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",8
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",90
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",65
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",14
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",1
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",32
"Skjellingahaugen","Skj_1_2","C","R",2018,2018-08-16,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",11
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","vegetation_cover",75
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_bryophyte_cover",71
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_litter_cover",11
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_lichen_cover",1
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_bare_ground_cover",0
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_rock_cover",0
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","vegetation_height_mean",22
"Skjellingahaugen","Skj_1_3","C","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","moss_depth_mean",10
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","vegetation_cover",94
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_bryophyte_cover",39
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_litter_cover",13
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_lichen_cover",0
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_bare_ground_cover",1
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_poo_cover",0
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_rock_cover",1
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","total_fungus_cover",0
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","vegetation_height_mean",34
"Skjellingahaugen","Skj_1_4","W","C",2018,2018-08-16,"Ragnhild Gya","Sherry Young","moss_depth_mean",12
"Ulvehaugen","Ulv_1_1","W","C",2018,2018-08-02,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",90
"Ulvehaugen","Ulv_1_1","W","C",2018,2018-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",7
"Ulvehaugen","Ulv_1_1","W","C",2018,2018-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",33
"Ulvehaugen","Ulv_1_1","W","C",2018,2018-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Ulvehaugen","Ulv_1_1","W","C",2018,2018-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
